beta,alpha,tau,seed,rep,community_id,community_size,degree_opinion_corr
0.5,0.0,1.0,10456609931761332029,15,5,121,-0.4959976704035676
0.5,0.0,1.0,10456609931761332029,15,6,96,-0.42539076358318445
0.5,0.0,1.0,10456609931761332029,15,7,70,-0.4969024370710716
0.5,0.0,1.0,16340296344939973389,16,1,97,-0.35012731183628587
0.5,0.0,1.0,16340296344939973389,16,2,120,-0.6111129987900585
0.5,0.0,1.0,16340296344939973389,16,3,113,-0.5640931930078302
0.5,0.0,1.0,16340296344939973389,16,4,124,-0.5723654717981751
0.5,0.0,1.0,16340296344939973389,16,5,76,-0.6645908987103891
0.5,0.0,1.0,16340296344939973389,16,6,116,-0.42234738648861436
0.5,0.0,1.0,16340296344939973389,16,7,72,-0.6734157931135479
0.5,0.0,1.0,3775684185420061503,17,1,96,-0.543676167370406
0.5,0.0,1.0,3775684185420061503,17,2,105,-0.464211585231812
0.5,0.0,1.0,3775684185420061503,17,3,61,-0.6101830835074995
0.5,0.0,1.0,3775684185420061503,17,4,102,-0.5670675735622859
0.5,0.0,1.0,3775684185420061503,17,5,100,-0.5590101238267937
0.5,0.0,1.0,3775684185420061503,17,6,85,-0.46586060766757337
0.5,0.0,1.0,3775684185420061503,17,7,104,-0.6054115085270648
0.5,0.0,1.0,3775684185420061503,17,8,73,-0.5567288050571657
0.5,0.0,1.0,9649453695201280081,18,1,80,-0.42447942525298005
0.5,0.0,1.0,9649453695201280081,18,2,67,-0.48220376079922705
0.5,0.0,1.0,9649453695201280081,18,3,71,-0.46934603724376617
0.5,0.0,1.0,9649453695201280081,18,4,76,-0.5635821129251597
0.5,0.0,1.0,9649453695201280081,18,5,75,-0.5944241491367986
0.5,0.0,1.0,9649453695201280081,18,6,77,-0.6800433425606577
0.5,0.0,1.0,9649453695201280081,18,7,77,-0.42700294268985767
0.5,0.0,1.0,9649453695201280081,18,8,67,-0.6104990884294407
0.5,0.0,1.0,9649453695201280081,18,9,74,-0.6506274999257098
0.5,0.0,1.0,9649453695201280081,18,10,43,-0.27684394269123647
0.5,0.0,1.0,15532538428558628270,19,1,97,-0.5167477617608668
0.5,0.0,1.0,15532538428558628270,19,2,59,-0.5466319816266396
0.5,0.0,1.0,15532538428558628270,19,3,99,-0.41568545928043954
0.5,0.0,1.0,15532538428558628270,19,4,89,-0.49675969451353
0.5,0.0,1.0,15532538428558628270,19,5,60,-0.38628335847287104
0.5,0.0,1.0,15532538428558628270,19,6,78,-0.5558273360959117
0.5,0.0,1.0,15532538428558628270,19,7,94,-0.49539814346144256
0.5,0.0,1.0,15532538428558628270,19,8,90,-0.5562202930565626
0.5,0.0,1.0,15532538428558628270,19,9,58,-0.667681339698405
0.5,0.0,1.0,2968807016507680754,20,1,61,-0.538749682720913
0.5,0.0,1.0,2968807016507680754,20,2,99,-0.5767513278988552
0.5,0.0,1.0,2968807016507680754,20,3,53,-0.4404184800611989
0.5,0.0,1.0,2968807016507680754,20,4,97,-0.4726836750373201
0.5,0.0,1.0,2968807016507680754,20,5,113,-0.6722972326925915
0.5,0.0,1.0,2968807016507680754,20,6,102,-0.6181709374489986
0.5,0.0,1.0,2968807016507680754,20,7,103,-0.4172900253906393
0.5,0.0,1.0,2968807016507680754,20,8,95,-0.5723404215054883
0.5,0.0,1.0,8847481924404062178,21,1,111,-0.5837742322326469
0.5,0.0,1.0,8847481924404062178,21,2,103,-0.5218644654603134
0.5,0.0,1.0,8847481924404062178,21,3,102,-0.5292345628196804
0.5,0.0,1.0,8847481924404062178,21,4,63,-0.4581890646174567
0.5,0.0,1.0,8847481924404062178,21,5,95,-0.5714337307320945
0.5,0.0,1.0,8847481924404062178,21,6,82,-0.39654911118845076
0.5,0.0,1.0,8847481924404062178,21,7,104,-0.32362239586127167
0.5,0.0,1.0,8847481924404062178,21,8,92,-0.5671459428753709
0.5,0.0,1.0,14743791901454038483,22,1,126,-0.4529267370651804
0.5,0.0,1.0,14743791901454038483,22,2,80,-0.29808702198859055
0.5,0.0,1.0,14743791901454038483,22,3,124,-0.4942422497708212
0.5,0.0,1.0,14743791901454038483,22,4,115,-0.4558600609015368
0.5,0.0,1.0,14743791901454038483,22,5,132,-0.5552659242509157
0.5,0.0,1.0,14743791901454038483,22,6,136,-0.45147011180611546
0.5,0.0,1.0,2176401009761470345,23,1,128,-0.4472366807359453
0.5,0.0,1.0,2176401009761470345,23,2,121,-0.2752812600442887
0.5,0.0,1.0,2176401009761470345,23,3,78,-0.41392652526730317
0.5,0.0,1.0,2176401009761470345,23,4,116,-0.5331271679415875
0.5,0.0,1.0,2176401009761470345,23,5,71,-0.4521112034187217
0.5,0.0,1.0,2176401009761470345,23,6,68,-0.6499931510767168
0.5,0.0,1.0,2176401009761470345,23,7,127,-0.48273528911168984
0.5,0.0,1.0,8056956681690162320,24,1,96,-0.6176770207807448
0.5,0.0,1.0,8056956681690162320,24,2,92,-0.49538995498008354
0.5,0.0,1.0,8056956681690162320,24,3,104,-0.5457099121922283
0.5,0.0,1.0,8056956681690162320,24,4,89,-0.4742739854021302
0.5,0.0,1.0,8056956681690162320,24,5,61,-0.4383894238685417
0.5,0.0,1.0,8056956681690162320,24,6,102,-0.6572730097249654
0.5,0.0,1.0,8056956681690162320,24,7,103,-0.4451790902484304
0.5,0.0,1.0,8056956681690162320,24,8,61,-0.5882281354008435
0.5,0.0,1.0,13936619893774068279,25,1,100,-0.4753131359034004
0.5,0.0,1.0,13936619893774068279,25,2,57,-0.3874060355831324
0.5,0.0,1.0,13936619893774068279,25,3,92,-0.4641764530495765
0.5,0.0,1.0,13936619893774068279,25,4,58,-0.5224471578234303
0.5,0.0,1.0,13936619893774068279,25,5,91,-0.4802235513229715
0.5,0.0,1.0,13936619893774068279,25,6,58,-0.5204814261102054
0.5,0.0,1.0,13936619893774068279,25,7,77,-0.3773376789420587
0.5,0.0,1.0,13936619893774068279,25,8,93,-0.40504769748207503
0.5,0.0,1.0,13936619893774068279,25,9,92,-0.44550636111922653
0.5,0.0,1.0,1371610151278864182,26,1,82,-0.4069147441526475
0.5,0.0,1.0,1371610151278864182,26,2,61,-0.5165781415129344
0.5,0.0,1.0,1371610151278864182,26,3,107,-0.5699173432102602
0.5,0.0,1.0,1371610151278864182,26,4,111,-0.5427964069811884
0.5,0.0,1.0,1371610151278864182,26,5,65,-0.5649238891261354
0.5,0.0,1.0,1371610151278864182,26,6,108,-0.5492454613997847
0.5,0.0,1.0,1371610151278864182,26,7,97,-0.585238207805592
0.5,0.0,1.0,1371610151278864182,26,8,99,-0.5554727815399989
0.5,0.0,1.0,7248491906033363308,27,1,120,-0.4385049087849181
0.5,0.0,1.0,7248491906033363308,27,2,100,-0.3819601810425445
0.5,0.0,1.0,7248491906033363308,27,3,90,-0.24676231077945093
0.5,0.0,1.0,7248491906033363308,27,4,126,-0.6414394160622408
0.5,0.0,1.0,7248491906033363308,27,5,97,-0.5151781119712132
0.5,0.0,1.0,7248491906033363308,27,6,82,-0.4562034060925379
0.5,0.0,1.0,7248491906033363308,27,7,108,-0.48457467794807324
0.5,0.0,1.0,13128389249669585141,28,1,90,-0.5228005689729385
0.5,0.0,1.0,13128389249669585141,28,2,109,-0.475526758210898
0.5,0.0,1.0,13128389249669585141,28,3,97,-0.6164125690186697
0.5,0.0,1.0,13128389249669585141,28,4,62,-0.5240272883451512
0.5,0.0,1.0,13128389249669585141,28,5,56,-0.5604835985521001
0.5,0.0,1.0,13128389249669585141,28,6,86,-0.4570669093164835
0.5,0.0,1.0,13128389249669585141,28,7,110,-0.3647579061854349
0.5,0.0,1.0,13128389249669585141,28,8,100,-0.5440398294055567
0.5,0.0,1.0,584497674547569581,29,1,133,-0.4932720088314195
0.5,0.0,1.0,584497674547569581,29,2,105,-0.4317418309583103
0.5,0.0,1.0,584497674547569581,29,3,71,-0.6134834038988927
0.5,0.0,1.0,584497674547569581,29,4,108,-0.5383194701768214
0.5,0.0,1.0,584497674547569581,29,5,135,-0.4992476271837993
0.5,0.0,1.0,584497674547569581,29,6,79,-0.6186067510555412
0.5,0.0,1.0,584497674547569581,29,7,112,-0.6350530933362936
0.5,0.0,1.0,6462946742326003920,30,1,60,-0.4969027832165169
0.5,0.0,1.0,6462946742326003920,30,2,57,-0.5314725563253
0.5,0.0,1.0,6462946742326003920,30,3,102,-0.41824951426250734
0.5,0.0,1.0,6462946742326003920,30,4,104,-0.5726445996861281
0.5,0.0,1.0,6462946742326003920,30,5,57,-0.5088950987049315
0.5,0.0,1.0,6462946742326003920,30,6,96,-0.6274310478271392
0.5,0.0,1.0,6462946742326003920,30,7,80,-0.6814826104063106
0.5,0.0,1.0,6462946742326003920,30,8,63,-0.45209742371073913
0.5,0.0,1.0,6462946742326003920,30,9,91,-0.6056784029889021
0.5,0.0,3.0,10263447030971508112,1,1,98,-0.32888775473829135
0.5,0.0,3.0,10263447030971508112,1,2,85,-0.3106437666223744
0.5,0.0,3.0,10263447030971508112,1,3,98,-0.46410262386127066
0.5,0.0,3.0,10263447030971508112,1,4,82,-0.42429131561149425
0.5,0.0,3.0,10263447030971508112,1,5,88,-0.48222763881129627
0.5,0.0,3.0,10263447030971508112,1,6,85,-0.3730694560520216
0.5,0.0,3.0,10263447030971508112,1,7,58,-0.46008006074493335
0.5,0.0,3.0,16146211877311984910,2,1,115,-0.3821389842484138
0.5,0.0,3.0,16146211877311984910,2,2,118,-0.41992417059136555
0.5,0.0,3.0,16146211877311984910,2,3,109,-0.4737366199939556
0.5,0.0,3.0,16146211877311984910,2,4,63,-0.5493404371191101
0.5,0.0,3.0,16146211877311984910,2,5,62,-0.2897590710268183
0.5,0.0,3.0,16146211877311984910,2,6,88,-0.348700406809266
0.5,0.0,3.0,3579742494475522811,3,1,94,-0.5949930162089959
0.5,0.0,3.0,3579742494475522811,3,2,64,-0.5450839043132981
0.5,0.0,3.0,3579742494475522811,3,3,87,-0.532676718162352
0.5,0.0,3.0,3579742494475522811,3,4,111,-0.48294569553054717
0.5,0.0,3.0,3579742494475522811,3,5,62,-0.47156840058512045
0.5,0.0,3.0,3579742494475522811,3,6,61,-0.4457005832953844
0.5,0.0,3.0,3579742494475522811,3,7,111,-0.44187994880440085
0.5,0.0,3.0,9464397208031498271,4,1,56,-0.4557638196952808
0.5,0.0,3.0,9464397208031498271,4,2,49,-0.4288867304511158
0.5,0.0,3.0,9464397208031498271,4,3,38,-0.4619483496928024
0.5,0.0,3.0,9464397208031498271,4,4,56,-0.5052150959531463
0.5,0.0,3.0,9464397208031498271,4,5,54,-0.613421937203138
0.5,0.0,3.0,9464397208031498271,4,6,46,-0.6686451702219494
0.5,0.0,3.0,9464397208031498271,4,7,64,-0.5365093860413581
0.5,0.0,3.0,9464397208031498271,4,8,41,-0.4045027128394626
0.5,0.0,3.0,9464397208031498271,4,9,43,-0.3531958726937531
0.5,0.0,3.0,9464397208031498271,4,10,55,-0.41351649283303266
0.5,0.0,3.0,9464397208031498271,4,11,49,-0.4437333657855375
0.5,0.0,3.0,9464397208031498271,4,12,42,-0.14024098860723758
0.5,0.0,3.0,15344057405048361034,5,1,66,-0.4721227397685017
0.5,0.0,3.0,15344057405048361034,5,2,72,-0.5212660821377384
0.5,0.0,3.0,15344057405048361034,5,3,72,-0.5587879990555489
0.5,0.0,3.0,15344057405048361034,5,4,61,-0.4438291654965619
0.5,0.0,3.0,15344057405048361034,5,5,64,-0.3484171912105317
0.5,0.0,3.0,15344057405048361034,5,6,96,-0.5226839948408102
0.5,0.0,3.0,15344057405048361034,5,7,77,-0.48601659868662184
0.5,0.0,3.0,15344057405048361034,5,8,88,-0.4823425872468773
0.5,0.0,3.0,2782580451396904804,6,1,49,-0.4310934643449282
0.5,0.0,3.0,2782580451396904804,6,2,65,-0.5321888231963374
0.5,0.0,3.0,2782580451396904804,6,3,53,-0.16473427796675388
0.5,0.0,3.0,2782580451396904804,6,4,47,-0.3445307597770803
0.5,0.0,3.0,2782580451396904804,6,5,80,-0.33036919235926343
0.5,0.0,3.0,2782580451396904804,6,6,76,-0.4376947508451189
0.5,0.0,3.0,2782580451396904804,6,7,82,-0.29970852906055145
0.5,0.0,3.0,2782580451396904804,6,8,78,-0.39449560071597134
0.5,0.0,3.0,2782580451396904804,6,9,71,-0.43979407761882383
0.5,0.0,3.0,8661580000838956505,7,1,103,-0.26435801776163126
0.5,0.0,3.0,8661580000838956505,7,2,87,-0.48366435937026553
0.5,0.0,3.0,8661580000838956505,7,3,61,-0.43253888197714124
0.5,0.0,3.0,8661580000838956505,7,4,105,-0.545045331014346
0.5,0.0,3.0,8661580000838956505,7,5,105,-0.5519514707189962
0.5,0.0,3.0,8661580000838956505,7,6,115,-0.4742891595373057
0.5,0.0,3.0,14548742090533700577,8,1,69,-0.47816413502013705
0.5,0.0,3.0,14548742090533700577,8,2,113,-0.41102564664760666
0.5,0.0,3.0,14548742090533700577,8,3,89,-0.5218618757334825
0.5,0.0,3.0,14548742090533700577,8,4,101,-0.4079062124899578
0.5,0.0,3.0,14548742090533700577,8,5,95,-0.3761651741848894
0.5,0.0,3.0,14548742090533700577,8,6,120,-0.3260972468551071
0.5,0.0,3.0,1980099830054089053,9,1,96,-0.5736837937306755
0.5,0.0,3.0,1980099830054089053,9,2,116,-0.42815505273265153
0.5,0.0,3.0,1980099830054089053,9,3,104,-0.35076855804431306
0.5,0.0,3.0,1980099830054089053,9,4,94,-0.36109859080389806
0.5,0.0,3.0,1980099830054089053,9,5,77,-0.32169366724556936
0.5,0.0,3.0,1980099830054089053,9,6,114,-0.4968157624713701
0.5,0.0,3.0,7860991160119570675,10,1,91,-0.47443701002656524
0.5,0.0,3.0,7860991160119570675,10,2,49,-0.5418854754557231
0.5,0.0,3.0,7860991160119570675,10,3,52,-0.3686246740657712
0.5,0.0,3.0,7860991160119570675,10,4,62,-0.38080353172774
0.5,0.0,3.0,7860991160119570675,10,5,65,-0.578713444770464
0.5,0.0,3.0,7860991160119570675,10,6,68,-0.4020270938202422
0.5,0.0,3.0,7860991160119570675,10,7,78,-0.326314236649141
0.5,0.0,3.0,7860991160119570675,10,8,68,-0.3289339084235136
0.5,0.0,3.0,7860991160119570675,10,9,55,-0.3219441180596383
0.5,0.0,3.0,13750016619229068398,11,1,79,-0.23812970842734738
0.5,0.0,3.0,13750016619229068398,11,2,94,-0.3586679470807959
0.5,0.0,3.0,13750016619229068398,11,3,87,-0.34660099844432907
0.5,0.0,3.0,13750016619229068398,11,4,57,-0.4054960817168139
0.5,0.0,3.0,13750016619229068398,11,5,58,-0.4808631481355481
0.5,0.0,3.0,13750016619229068398,11,6,53,-0.359346587661629
0.5,0.0,3.0,13750016619229068398,11,7,89,-0.293441931750954
0.5,0.0,3.0,13750016619229068398,11,8,90,-0.4917137811025424
0.5,0.0,3.0,1184786023072950194,12,1,66,-0.4374784652352881
0.5,0.0,3.0,1184786023072950194,12,2,65,-0.42787854408643733
0.5,0.0,3.0,1184786023072950194,12,3,68,-0.4631994671532534
0.5,0.0,3.0,1184786023072950194,12,4,50,-0.2962320229570321
0.5,0.0,3.0,1184786023072950194,12,5,57,-0.5339192056282493
0.5,0.0,3.0,1184786023072950194,12,6,67,-0.4836790783158696
0.5,0.0,3.0,1184786023072950194,12,7,74,-0.40386150045882707
0.5,0.0,3.0,1184786023072950194,12,8,62,-0.5555412973159952
0.5,0.0,3.0,1184786023072950194,12,9,59,-0.4655355939013231
0.5,0.0,3.0,1184786023072950194,12,10,40,-0.4989159204430334
0.5,0.0,3.0,7064400182335345695,13,1,91,-0.5998398207667711
0.5,0.0,3.0,7064400182335345695,13,2,55,-0.5894612874397412
0.5,0.0,3.0,7064400182335345695,13,3,50,-0.32570650939449836
0.5,0.0,3.0,7064400182335345695,13,4,86,-0.34067720491616327
0.5,0.0,3.0,7064400182335345695,13,5,54,-0.5352979159020282
0.5,0.0,3.0,7064400182335345695,13,6,74,-0.3106817898606532
0.5,0.0,3.0,7064400182335345695,13,7,92,-0.4806970869659672
0.5,0.0,3.0,7064400182335345695,13,8,52,-0.4898719452745763
0.5,0.0,3.0,12942785991687931441,14,1,94,-0.266414086102705
0.5,0.0,3.0,12942785991687931441,14,2,116,-0.38692270840830256
0.5,0.0,3.0,12942785991687931441,14,3,108,-0.39936127771449786
0.5,0.0,3.0,12942785991687931441,14,4,107,-0.3487072978126885
0.5,0.0,3.0,12942785991687931441,14,5,102,-0.49231381584729517
0.5,0.0,3.0,12942785991687931441,14,6,76,-0.511573563835863
0.5,0.0,3.0,386682061453626052,15,1,49,-0.027023054774288475
0.5,0.0,3.0,386682061453626052,15,2,107,-0.44133497410022654
0.5,0.0,3.0,386682061453626052,15,3,91,-0.5278867291665623
0.5,0.0,3.0,386682061453626052,15,4,53,-0.47689561196645114
0.5,0.0,3.0,386682061453626052,15,5,81,-0.39986192514379654
0.5,0.0,3.0,386682061453626052,15,6,99,-0.34225072456948596
0.5,0.0,3.0,386682061453626052,15,7,84,-0.3062115329155132
0.5,0.0,3.0,6270368474632267412,16,1,68,-0.5286125226691857
0.5,0.0,3.0,6270368474632267412,16,2,76,-0.25264955581765053
0.5,0.0,3.0,6270368474632267412,16,3,87,-0.43227243274455857
0.5,0.0,3.0,6270368474632267412,16,4,93,-0.5097729278139246
0.5,0.0,3.0,6270368474632267412,16,5,95,-0.5627056847256903
0.5,0.0,3.0,6270368474632267412,16,6,51,-0.3008701654530449
0.5,0.0,3.0,6270368474632267412,16,7,60,-0.4435265070108508
0.5,0.0,3.0,6270368474632267412,16,8,77,-0.37857696107052446
0.5,0.0,3.0,12152500388821907142,17,1,41,-0.18361242831038233
0.5,0.0,3.0,12152500388821907142,17,2,58,-0.33730496717336456
0.5,0.0,3.0,12152500388821907142,17,3,62,-0.5349202217824689
0.5,0.0,3.0,12152500388821907142,17,4,41,-0.532940061775103
0.5,0.0,3.0,12152500388821907142,17,5,66,-0.24157867779125072
0.5,0.0,3.0,12152500388821907142,17,6,62,-0.267592118053839
0.5,0.0,3.0,12152500388821907142,17,7,58,-0.6339768421534708
0.5,0.0,3.0,12152500388821907142,17,8,69,-0.5100436442175196
0.5,0.0,3.0,12152500388821907142,17,9,62,-0.5408130385493994
0.5,0.0,3.0,12152500388821907142,17,10,57,-0.49266944015086894
0.5,0.0,3.0,18026269898603125720,18,1,62,-0.46759514649987155
0.5,0.0,3.0,18026269898603125720,18,2,55,-0.469882655581192
0.5,0.0,3.0,18026269898603125720,18,3,52,-0.46697590987371307
0.5,0.0,3.0,18026269898603125720,18,4,58,-0.17501262306135715
0.5,0.0,3.0,18026269898603125720,18,5,64,-0.41975450757469585
0.5,0.0,3.0,18026269898603125720,18,6,65,-0.510290715207822
0.5,0.0,3.0,18026269898603125720,18,7,56,-0.36543648985137556
0.5,0.0,3.0,18026269898603125720,18,8,44,-0.4757893263274222
0.5,0.0,3.0,18026269898603125720,18,9,57,-0.16353117937336997
0.5,0.0,3.0,18026269898603125720,18,10,51,-0.4647437309668879
0.5,0.0,3.0,5462610558250922293,19,1,100,-0.4324829161925437
0.5,0.0,3.0,5462610558250922293,19,2,78,-0.5691283994668488
0.5,0.0,3.0,5462610558250922293,19,3,83,-0.355462879925523
0.5,0.0,3.0,5462610558250922293,19,4,86,-0.4383851220959877
0.5,0.0,3.0,5462610558250922293,19,5,94,-0.5359822821057693
0.5,0.0,3.0,5462610558250922293,19,6,92,-0.6087091664851313
0.5,0.0,3.0,5462610558250922293,19,7,54,-0.3082425625722672
0.5,0.0,3.0,11345623219909526393,20,1,122,-0.3669458735345634
0.5,0.0,3.0,11345623219909526393,20,2,78,-0.49511059303462035
0.5,0.0,3.0,11345623219909526393,20,3,103,-0.42846259084946225
0.5,0.0,3.0,11345623219909526393,20,4,79,-0.5861492512045373
0.5,0.0,3.0,11345623219909526393,20,5,98,-0.48780294694658133
0.5,0.0,3.0,11345623219909526393,20,6,131,-0.4233027435386227
0.5,0.0,3.0,17224298127805907817,21,1,94,-0.4422850817075733
0.5,0.0,3.0,17224298127805907817,21,2,56,-0.437798590162828
0.5,0.0,3.0,17224298127805907817,21,3,101,-0.3414743909707801
0.5,0.0,3.0,17224298127805907817,21,4,80,-0.4539321921427768
0.5,0.0,3.0,17224298127805907817,21,5,59,-0.3034160979564704
0.5,0.0,3.0,17224298127805907817,21,6,53,-0.3341905849718968
0.5,0.0,3.0,17224298127805907817,21,7,92,-0.425485973830391
0.5,0.0,3.0,17224298127805907817,21,8,58,-0.45051863067154835
0.5,0.0,3.0,4673864031146332506,22,1,89,-0.47006442541614246
0.5,0.0,3.0,4673864031146332506,22,2,89,-0.24404143785671037
0.5,0.0,3.0,4673864031146332506,22,3,99,-0.4023816259961227
0.5,0.0,3.0,4673864031146332506,22,4,93,-0.5293479198000122
0.5,0.0,3.0,4673864031146332506,22,5,98,-0.5345491591120309
0.5,0.0,3.0,4673864031146332506,22,6,61,-0.5963139389357175
0.5,0.0,3.0,4673864031146332506,22,7,60,-0.4918762941080515
0.5,0.0,3.0,10553217213163315984,23,1,88,-0.4203696441825608
0.5,0.0,3.0,10553217213163315984,23,2,102,-0.46995129664793484
0.5,0.0,3.0,10553217213163315984,23,3,84,-0.5266730004705377
0.5,0.0,3.0,10553217213163315984,23,4,57,-0.48288654978849155
0.5,0.0,3.0,10553217213163315984,23,5,101,-0.4800955037841248
0.5,0.0,3.0,10553217213163315984,23,6,96,-0.4621649812110411
0.5,0.0,3.0,10553217213163315984,23,7,61,-0.4065653547730566
0.5,0.0,3.0,16433772885092007959,24,1,102,-0.37318306646462557
0.5,0.0,3.0,16433772885092007959,24,2,100,-0.6111847767463492
0.5,0.0,3.0,16433772885092007959,24,3,111,-0.4563231063248788
0.5,0.0,3.0,16433772885092007959,24,4,110,-0.5062690545725548
0.5,0.0,3.0,16433772885092007959,24,5,82,-0.43295445626217405
0.5,0.0,3.0,16433772885092007959,24,6,82,-0.5020623493810422
0.5,0.0,3.0,3866692023466362302,25,1,98,-0.3086242097304584
0.5,0.0,3.0,3866692023466362302,25,2,53,-0.5786859215332685
0.5,0.0,3.0,3866692023466362302,25,3,84,-0.5561217454482158
0.5,0.0,3.0,3866692023466362302,25,4,84,-0.547135780560635
0.5,0.0,3.0,3866692023466362302,25,5,71,-0.46802774755344523
0.5,0.0,3.0,3866692023466362302,25,6,84,-0.4149631364990916
0.5,0.0,3.0,3866692023466362302,25,7,101,-0.5422361747967962
0.5,0.0,3.0,9748426354680709821,26,1,65,-0.253407076714144
0.5,0.0,3.0,9748426354680709821,26,2,90,-0.5609917797521878
0.5,0.0,3.0,9748426354680709821,26,3,96,-0.43940738308727206
0.5,0.0,3.0,9748426354680709821,26,4,65,-0.3067343795815502
0.5,0.0,3.0,9748426354680709821,26,5,73,-0.4256313973706385
0.5,0.0,3.0,9748426354680709821,26,6,56,-0.3230256142949928
0.5,0.0,3.0,9748426354680709821,26,7,96,-0.45452912184544425
0.5,0.0,3.0,9748426354680709821,26,8,66,-0.41277189878519266
0.5,0.0,3.0,15625308109435208947,27,1,112,-0.38422404312509323
0.5,0.0,3.0,15625308109435208947,27,2,98,-0.4567910190859342
0.5,0.0,3.0,15625308109435208947,27,3,91,-0.47997382749350476
0.5,0.0,3.0,15625308109435208947,27,4,108,-0.5767380500478757
0.5,0.0,3.0,15625308109435208947,27,5,110,-0.39293826133856424
0.5,0.0,3.0,15625308109435208947,27,6,67,-0.40535219323867366
0.5,0.0,3.0,3058461379361879164,28,1,47,-0.2875957612097503
0.5,0.0,3.0,3058461379361879164,28,2,84,-0.3759188684722917
0.5,0.0,3.0,3058461379361879164,28,3,86,-0.3487176353416957
0.5,0.0,3.0,3058461379361879164,28,4,55,-0.14686284401873928
0.5,0.0,3.0,3058461379361879164,28,5,53,-0.37774438926245707
0.5,0.0,3.0,3058461379361879164,28,6,85,-0.3547192554301523
0.5,0.0,3.0,3058461379361879164,28,7,59,-0.48230302619616816
0.5,0.0,3.0,3058461379361879164,28,8,56,-0.36765381916050194
0.5,0.0,3.0,3058461379361879164,28,9,52,-0.5385812392428824
0.5,0.0,3.0,8961313877949415220,29,1,81,-0.47806253304163154
0.5,0.0,3.0,8961313877949415220,29,2,50,-0.5688956867471688
0.5,0.0,3.0,8961313877949415220,29,3,76,-0.4341413061812898
0.5,0.0,3.0,8961313877949415220,29,4,75,-0.43145008946617563
0.5,0.0,3.0,8961313877949415220,29,5,59,-0.5000592652694863
0.5,0.0,3.0,8961313877949415220,29,6,52,-0.31726721229469257
0.5,0.0,3.0,8961313877949415220,29,7,85,-0.41332708913860533
0.5,0.0,3.0,8961313877949415220,29,8,51,-0.6002418133683586
0.5,0.0,3.0,8961313877949415220,29,9,53,-0.6819971927887614
0.5,0.0,3.0,14839762945727849559,30,1,86,-0.41125759535738005
0.5,0.0,3.0,14839762945727849559,30,2,74,-0.6235459265884198
0.5,0.0,3.0,14839762945727849559,30,3,50,-0.35973273732844413
0.5,0.0,3.0,14839762945727849559,30,4,93,-0.3827175542700532
0.5,0.0,3.0,14839762945727849559,30,5,100,-0.5126369922158782
0.5,0.0,3.0,14839762945727849559,30,6,76,-0.14650210317546783
0.5,0.0,3.0,14839762945727849559,30,7,57,-0.4971822371065249
0.5,0.0,3.0,14839762945727849559,30,8,62,-0.554355142473523
0.5,0.5,0.0,6220504741049063324,1,1,255,0.8145213552171552
0.5,0.5,0.0,6220504741049063324,1,2,248,0.8609344371070093
0.5,0.5,0.0,6220504741049063324,1,3,226,0.8956624075787191
0.5,0.5,0.0,6220504741049063324,1,4,150,0.9357374709375053
