beta,alpha,tau,seed,rep,N_obs,n_communities,Q,Q_norm,rwc,rwc_norm,spectral_gap,ei,bimodality_coeff,hartigan_dip,valley_peak_ratio
0.5,0.0,3.0,7064400182335345695,13,554,8,0.19032855520803718,0.26633407552073785,0.014757477807238017,2.3420684539828422,0.5295411339035314,-0.30525874711921225,0.4531111189885819,0.029604479632188457,0.6457604853585719
0.5,0.0,3.0,12942785991687931441,14,603,6,0.18054101032567096,-0.254135114648482,0.018801738216310482,-0.5195376534267077,0.5285295760801918,-0.29916651888632734,0.46650164754972645,0.026942749056260713,0.6735799774033198
0.5,0.0,3.0,386682061453626052,15,564,7,0.18585635110584478,0.46120541321748443,0.015901461331393363,-0.4225012408659122,0.5111623169102133,-0.40141557128412536,0.469315555760746,0.029949949185066757,0.5786663761746901
0.5,0.0,3.0,6270368474632267412,16,607,8,0.17784079211645687,-0.6499116757362036,0.015434608933337812,-0.03720993669970539,0.5299583783982561,-0.2931613359250751,0.4713048488000567,0.03996129373540888,0.5485197839576217
0.5,0.0,3.0,12152500388821907142,17,576,10,0.19635127316048107,-0.06343953172773739,0.022031146502729082,-0.8736507894882043,0.5218173944742177,-0.37354162546964603,0.47325623694360114,0.028613768646394335,0.6896960990793415
0.5,0.0,3.0,18026269898603125720,18,564,10,0.19082262005594497,0.9159759650500462,0.014116366176812528,-1.055867025884689,0.5194683175706043,-0.2321032466223029,0.46673720985196127,0.02692332540985288,0.6601690484375444
0.5,0.0,3.0,5462610558250922293,19,587,7,0.17582785016304694,0.5016838141826986,0.024824021915888866,1.7012437574276722,0.5396171076717015,-0.5744914788345244,0.44640923408603783,0.020802925440303766,0.747371482061276
0.5,0.0,3.0,11345623219909526393,20,611,6,0.1839877262033431,1.2926926061368826,0.017473457873533826,0.38115390850623654,0.514073532006734,-0.32490784623486046,0.4364835418114955,0.03269329614958505,0.5318743558887479
0.5,0.0,3.0,17224298127805907817,21,593,8,0.18102242554397613,1.4068270540100165,0.016579229188189964,-0.4030830919148034,0.5185577926040026,-0.35020317694865166,0.4490341304606642,0.02700298767459542,0.6390031985948486
0.5,0.0,3.0,4673864031146332506,22,589,7,0.1810858417260133,0.9662619058936357,0.02704087001785574,-0.15014258462549118,0.5293342269195598,-0.5807291666666666,0.4539533367628726,0.033185929008138264,0.630002917271756
0.5,0.0,3.0,10553217213163315984,23,589,7,0.1820064840859733,1.2057795047641162,0.016341448371545997,0.6673574611632667,0.5416498354304969,-0.33357838632604303,0.42612863536208817,0.014003968810740055,0.71382415732859
0.5,0.0,3.0,16433772885092007959,24,587,6,0.18464101103595587,2.4460034932351706,0.018882344430304066,-0.2357049709669017,0.5110874028006309,-0.2909433962264151,0.45760058976788587,0.025147585242036773,0.5025503285184628
0.5,0.0,3.0,3866692023466362302,25,575,7,0.1841424478595048,0.09938163097124347,0.011711446532693431,0.17343846088599763,0.5253929969049199,-0.24965679545008826,0.4247277352760848,0.02434579467468961,0.6711261618512685
0.5,0.0,3.0,9748426354680709821,26,607,8,0.18143608360186947,-0.7762897463518103,0.013114958177032315,0.3299998595718922,0.5331845814059364,-0.23324022346368714,0.47555070413653894,0.0210877070976365,0.6666918920258892
0.5,0.0,3.0,15625308109435208947,27,586,6,0.1822991825248668,-0.21474117333716428,0.014468975757698094,-0.35573495668606475,0.5301295108986254,-0.24608501118568232,0.41825484191473605,0.025701145786512045,0.6046808693482436
0.5,0.0,3.0,3058461379361879164,28,577,9,0.19313883077533503,0.9633155318306759,0.014439057714024234,0.41964685088816805,0.5139376948691189,-0.32303370786516855,0.46700623194904034,0.032508929042030045,0.6647976603955634
0.5,0.0,3.0,8961313877949415220,29,582,9,0.18558306294039967,-0.7963768062341907,0.019196002389951894,-0.9828195815423449,0.5479832591956444,-0.38414865377322716,0.4258328826841243,0.02619232732040002,0.6836936484720509
0.5,0.0,3.0,14839762945727849559,30,598,8,0.1851594048198,0.7120681866318576,0.01625369488339387,0.10259841150799404,0.5095855605456808,-0.41399362220971675,0.433384223031749,0.04066132442737087,0.562666586119554
0.5,0.5,0.0,6220504741049063324,1,879,4,0.09975361266405325,9.721272919855986,0.015100048748473566,3.9000948005874734,0.5908208310410801,-0.1982679122729642,0.3521911387831355,0.013326780197687597,1.0
0.5,0.5,0.0,12103269587389540122,2,901,3,0.10735240207464658,10.376322254041133,0.017606866569528368,-1.6848329581411192,0.5824315619697604,-0.2687704855553015,0.3278938790467682,0.00979774891484047,0.9598956557774143
